"nationality","response","year"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"Moldova","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
"United States","non-atheist","2005"
